epoch,accuracy,c_loss,d_loss,g_loss,imp_loss,reg_loss,total_g_loss,val_accuracy
184,0.7658407092094421,0.8080145716667175,0.497224360704422,0.22211246192455292,4.757000715471804e-05,0.003224628046154976,0.22538474202156067,0.8201822638511658
185,0.7658287286758423,0.8082230687141418,0.49722427129745483,0.22211246192455292,4.738878124044277e-05,0.0032095215283334255,0.2253694385290146,0.820019543170929
186,0.7657208442687988,0.8084340691566467,0.49722427129745483,0.2221125066280365,4.721124787465669e-05,0.0031944711226969957,0.22535425424575806,0.8198567628860474
187,0.7656968832015991,0.8086472153663635,0.49722427129745483,0.22211241722106934,4.7037345211720094e-05,0.003179477294906974,0.22533899545669556,0.8197591304779053
188,0.7656729221343994,0.8088623881340027,0.49722427129745483,0.22211235761642456,4.6867058699717745e-05,0.00316454004496336,0.22532379627227783,0.8197265863418579
189,0.7656609416007996,0.8090800642967224,0.49722427129745483,0.22211235761642456,4.670027192332782e-05,0.0031496596056967974,0.22530877590179443,0.819628894329071
190,0.7656489610671997,0.8092994689941406,0.49722427129745483,0.22211238741874695,4.653700671042316e-05,0.003134834347292781,0.22529387474060059,0.819531261920929
191,0.7655770778656006,0.8095207214355469,0.49722427129745483,0.2221125066280365,4.63771284557879e-05,0.0031200642697513103,0.22527900338172913,0.8194987177848816
192,0.7655650973320007,0.8097435235977173,0.49722427129745483,0.22211243212223053,4.6220629883464426e-05,0.003105351934209466,0.2252640277147293,0.8193033933639526
193,0.765541136264801,0.8099678158760071,0.49722427129745483,0.22211238741874695,4.606737275025807e-05,0.0030906929168850183,0.22524923086166382,0.8191080689430237
194,0.7654812335968018,0.8101944923400879,0.4972243010997772,0.22211246192455292,4.5917375246062875e-05,0.0030760893132537603,0.22523446381092072,0.8191080689430237
195,0.7654932141304016,0.810421884059906,0.4972243010997772,0.22211243212223053,4.5770542783429846e-05,0.0030615427531301975,0.22521981596946716,0.8190104365348816
196,0.7653613686561584,0.8106509447097778,0.4972243010997772,0.22211243212223053,4.562677349895239e-05,0.0030470495112240314,0.22520512342453003,0.8189778923988342
197,0.7653254270553589,0.8108811378479004,0.49722495675086975,0.22211305797100067,4.54860673926305e-05,0.0030326119158416986,0.2251911759376526,0.8189127445220947
198,0.7653374075889587,0.8111122250556946,0.49722421169281006,0.22211235761642456,4.534829713520594e-05,0.0030182290356606245,0.22517600655555725,0.81884765625
199,0.7652655243873596,0.8113449215888977,0.49722421169281006,0.22211235761642456,4.5213429984869435e-05,0.003003900870680809,0.22516147792339325,0.8187174201011658
200,0.7652056217193604,0.8115782737731934,0.4972243010997772,0.22211246192455292,4.508143319981173e-05,0.002989627420902252,0.22514717280864716,0.818652331829071
